compound_id,smiles,latent,cost,parent1_id,parent2_id
435.0,CCOC(=O)c1cnn2c1nc(N)c1ccccc12,"[ 8.40099633e-01 -4.39759552e-01 -3.05416167e-01  7.20096231e-01
  2.32566595e-02 -4.45229053e-01 -8.41687500e-01 -8.12741518e-02
  4.03831661e-01 -4.32969451e-01  4.02342707e-01  2.21693963e-01
  5.80855012e-01 -1.50912952e+00  2.73561597e-01 -1.09530425e+00
 -4.72149998e-01  3.17771852e-01 -8.08726728e-01 -1.07562280e+00
 -1.53051877e+00 -4.45619047e-01 -2.75927514e-01  2.68062383e-01
 -5.65576851e-01  8.66934836e-01 -2.09983349e+00  2.75076151e-01
 -1.15667224e-01  9.65151787e-01  2.14985085e+00  3.24927759e+00
 -8.76600325e-01 -3.31977278e-01 -4.03951168e-01  4.47483391e-01
  2.90198982e-01  1.30680442e+00 -7.42821693e-01  7.26109982e-01
  2.19908357e-03 -1.21204758e+00  6.91489100e-01 -5.87074757e-01
  3.31988424e-01 -2.03879976e+00 -3.33100796e-01  1.96119323e-02
 -6.65446997e-01 -5.06514251e-01 -1.24543035e+00  6.50361896e-01
  3.68301749e-01 -1.79458785e+00 -1.22921109e-01 -4.34336185e-01
  4.30173278e-02  7.56715178e-01  1.01866043e+00 -6.55704677e-01
  7.08845735e-01  3.10523796e+00  4.61332858e-01 -9.45504129e-01
  1.17870659e-01  7.79144093e-03 -1.87883794e-01 -4.66525137e-01
  3.52078587e-01  7.87706017e-01  3.72132063e-02 -1.00823313e-01
  1.56542158e+00 -5.39973453e-02  5.66585541e-01 -6.30975127e-01
  1.56937718e-01  1.50493860e-01  8.75558019e-01  8.64361048e-01
  1.56075120e+00 -9.78240371e-02  1.26562327e-01  1.83163434e-01
  6.99956298e-01 -1.70872182e-01 -4.36757803e-01  1.13053322e-01
  1.64927870e-01  3.55141819e-01 -7.80902147e-01  1.09805599e-01
  3.34839150e-02  1.43759698e-02  6.04212940e-01 -1.43319130e-01
  8.58327150e-02  4.08602297e-01 -1.43639937e-01  1.38483852e-01
 -6.12432122e-01 -8.71437863e-02  2.91258097e-02  7.70295337e-02
 -9.04332176e-02 -1.20697594e+00  5.56003928e-01  2.18570018e+00
  3.13354313e-01 -5.19490466e-02 -3.13272476e-01  4.26686406e-02
 -2.38192782e-01 -2.82853425e-01  1.18153661e-01  1.19556856e+00
 -3.86795163e-01  1.22251242e-01 -6.97143495e-01  5.12977540e-01
 -3.64304602e-01 -2.72509456e-01  5.10909557e-02 -3.95282626e-01
 -1.06149405e-01  1.94834486e-01  1.31944239e-01 -2.39450797e-01]",-0.8610966095618761,,
96.0,O=C(CSc1nc2ncccc2[nH]1)N1CCOCC1,"[-1.9642323  -1.3237253   1.1906111   2.4062066  -0.20897305 -0.9009174
  0.9401193   1.1038047   0.12790102 -2.1190145  -0.7071545   0.02977898
 -0.5016644  -1.2904613  -0.44724208 -0.7288205  -1.1865895   0.36721718
 -1.2152576   0.43632394 -1.7380475  -1.7949693  -1.6720805  -1.9525325
  0.19229999  0.62112457 -0.09985995  0.03767163  0.31578857  0.03110039
  1.8437626  -0.37260044 -1.4151554  -0.10937154  0.07980043 -0.2340219
 -0.382609   -2.407987    1.0222301  -0.36902726 -0.08437756 -1.4613743
  1.1851493  -0.79771805 -0.770526   -0.24608837 -1.4603308   1.3932877
 -1.580986   -0.87328184  1.7031553  -0.67426413  0.25093502  0.49831077
 -0.7978879  -0.5076955  -0.37734756 -0.54468954 -0.04416347  0.11391242
 -1.4878464   0.27507737  0.2878194  -0.45178854  0.55876565 -0.02502114
 -0.01434705 -0.57224107 -0.0043446  -0.8921207   0.06562534  0.04720382
 -0.10909402 -0.01692249 -0.17930172  0.41157848 -0.09011707 -0.5383289
 -0.15730864 -0.6079612   1.1933312   0.06624027  0.05259442  0.08252471
 -0.7280326   0.23422536  0.1419416  -0.25689867 -0.2414135  -0.31568053
 -0.32151347  0.20487885  0.34937343 -0.14735827 -0.16230214  0.34521636
 -0.11306444 -0.12053276  0.6278765   0.10914744  0.40201294  0.26684013
  0.13563414 -0.00573767  0.01559972  0.257395    0.47173306  0.3378836
 -0.29293367 -0.01307809 -0.30686665 -0.04544399  0.9938763  -0.25439686
  0.1825552   0.34770757  0.4187315  -0.26402774  0.35155293 -0.87534535
  0.5304466   0.3515604  -0.13142781  0.08888914 -0.14820738 -0.08648497
 -0.51340854  0.26020408]",-1.8599042460470263,,
283.0,COC(=O)C1CC(C(=O)OC)CC(C(=O)OC)C1,"[ 1.4309384  -1.1141852  -1.538944    0.77268857  0.18273301 -1.9728714
 -0.7303115   2.8362603   0.48906982  0.69170105 -0.43414336  1.731763
 -1.414875   -1.4288208   0.94633615 -0.03824008  0.61743784 -1.2071992
 -1.6606286  -1.6337602   0.75793976  0.2864406   1.2461156   0.14866436
  1.1365529  -0.5385551   2.6899683   0.7504183   0.52434    -0.10884547
  0.6690736   0.3092631  -0.44673502  0.45428646 -0.30772287 -1.4928503
  0.34700447 -0.64531314  1.2296436   0.8216935   1.206539    0.755531
 -1.1302058   3.0249138  -0.27055752 -0.15976104  0.4115271  -0.51528025
 -0.04250468 -2.3779054  -1.9973079   1.5959175  -0.15191942  1.3486048
  0.01995456 -0.15627092  0.37893704  2.2471392   0.1635977  -1.4767265
  0.44515714  0.44223055  0.06466806 -1.222039   -0.5509382   0.7783275
 -0.31249872  0.27282402 -0.20571561 -0.8775493  -0.09159615 -0.05803311
  1.2671995  -0.10222082 -1.172787   -0.09718716  0.02187073 -0.5735527
 -0.08101741  0.05380183  0.9543217   0.2778452   0.1193474   0.02943204
  0.29502228  0.34278238  3.2698684   0.41871566  0.6942387  -1.5395811
  0.72031164 -0.36447847 -0.5435807   0.04806962 -1.1498268   0.69547176
  0.45843482 -0.52892685  1.148809    0.12263235  0.7326176  -0.08255612
  0.18352295 -0.48274913 -0.01160436 -0.43704802  0.07487738  0.34555185
 -1.1448877  -0.349598    0.14565063  0.04606977  0.8974894   0.85999435
  0.20460942 -1.1258823   0.50502324 -0.48187718 -1.2093692  -0.03241509
 -1.065672    0.2790718   0.05956412  0.06546435 -0.14152595  1.2499754
  0.061707    0.0324937 ]",-2.2199146540492953,,
236.0,Nc1nonc1C(=O)OCC(=O)Nc1ccccc1,"[ 4.5941162e-01 -2.1324867e-01  1.8131243e-01  4.5741796e-02
 -2.7625716e-01 -1.1934536e+00  8.5040644e-02  6.8630666e-01
 -4.2449123e-01 -7.4745351e-01 -1.0548038e+00 -1.0121284e+00
 -7.8846908e-01 -1.2150669e+00 -1.8320411e-01 -3.9388841e-01
 -1.1601236e+00  3.0736849e-01 -9.0861213e-01 -7.3430830e-01
 -8.9767730e-01 -4.2248780e-01 -9.8830301e-01 -5.9663653e-01
 -5.4054153e-01  5.8966756e-01  2.5791636e+00  2.2675009e+00
 -5.0520182e-01 -1.2523748e+00 -1.0937159e+00  9.8477912e-01
  1.4428836e+00 -6.5875012e-01  1.6380916e+00 -1.1966393e+00
  1.1732755e+00  4.5568913e-01 -1.3363225e+00 -3.8001135e-01
  1.4188490e+00 -1.8348477e+00 -8.8802958e-01  1.2415953e+00
  9.3431377e-01 -1.8016002e+00 -1.1791003e-01  2.2703856e-01
 -7.6115072e-01  7.7814901e-01 -1.1436980e+00 -6.3142374e-02
  1.1595724e+00  8.8298544e-02  1.1866457e+00 -4.9320340e-02
  1.9747424e-01  2.5412440e-01  2.7227354e-01  2.7988714e-01
 -8.1958848e-01  3.5435882e-01  5.1208144e-01  2.2762497e-01
 -5.8049297e-01 -7.6678172e-02 -6.0531862e-02 -1.6067925e-01
  5.8204029e-02  2.9583967e-01  2.2522759e-01 -1.1698839e-01
 -6.2523288e-01 -1.0386829e-01 -1.2561792e-01  4.0019453e-01
  4.4012958e-01 -1.7310880e-02 -7.8387290e-02  2.3616281e-01
  9.2553210e-01 -5.3898450e-02  1.3980645e-01 -7.3233992e-03
 -9.6759897e-01  1.8870524e-01  5.7673943e-01 -1.3791969e-01
  2.0565644e-02 -1.5383458e-01 -4.7961360e-01 -4.0402547e-02
  2.4562065e-01 -8.4376559e-03 -4.4578314e-04  2.1856344e-01
 -2.1823829e-01 -5.5727947e-01 -1.9401543e-02 -4.5908898e-02
 -6.6964641e-02  8.1242114e-02  9.5803719e-03 -6.0986746e-02
 -3.2349177e-02  6.4255834e-02  1.6911797e-01 -5.5968148e-01
 -7.8143850e-02  2.2991810e-02 -6.9214594e-01 -5.4636136e-02
 -2.5692828e-02  2.4528438e-01 -7.9362340e-02  3.9563853e-01
 -7.7103078e-03  2.8966254e-01  4.7946006e-02 -2.3270845e-03
 -3.7926313e-01 -1.6915604e-02  9.1853648e-02  2.0387006e-01
 -2.0408742e-02 -1.3884714e-01  3.3063325e-01  1.9623718e-01]",-1.708351871632741,,
95.0,c1cnc2c(SCC3CCOCO3)cccc2c1,"[-6.30985737e-01 -8.86886477e-01  2.12532806e+00  2.67168117e+00
 -1.71513110e-03  6.04291320e-01  2.92640209e-01 -1.76222372e+00
  5.94624937e-01 -1.15290618e+00 -1.29404247e+00  1.14283240e+00
 -1.37284708e+00 -1.19843829e+00  8.18549812e-01  1.10465682e+00
 -3.96953106e-01  5.21193027e-01  1.59462392e+00 -2.46513039e-01
 -5.05043149e-01 -1.17892694e+00 -1.21804798e+00 -5.97221613e-01
 -5.47751665e-01  1.18429506e+00  2.31030035e+00 -6.38531804e-01
 -1.25979638e+00  4.23072785e-01  2.68732142e+00  4.61816400e-01
  1.70740473e+00  1.02193844e+00  1.23422515e+00  8.41261446e-02
  5.07433653e-01 -2.54053175e-01 -1.16511703e+00 -1.25001812e+00
 -2.35939956e+00 -1.98762155e+00 -1.25805295e+00 -1.38359439e+00
 -1.39336741e+00  1.21709180e+00 -8.23654830e-01  2.22784185e+00
  1.25735462e-01 -5.81934631e-01 -1.61440957e+00 -5.12798846e-01
 -4.49420899e-01  2.35662842e+00 -5.87530851e-01 -9.98832226e-01
 -8.77501130e-01 -6.87749445e-01 -8.57250154e-01  5.02434969e-01
 -3.20938444e+00 -1.87499523e+00 -3.11138749e-01 -7.95922041e-01
 -3.44645530e-01  8.54805112e-03 -2.42481381e-03 -1.23419333e+00
 -3.42237264e-01  1.01698029e+00  8.88189673e-03  1.18875206e-01
 -2.46565700e-01  8.03095177e-02 -2.67648101e-01 -1.43120393e-01
  1.03033230e-01 -2.71342814e-01  1.44769296e-01  9.36794758e-01
  1.46727061e+00  1.59769312e-01  1.34679079e-01  9.11426172e-02
 -5.35503864e-01  1.39520302e-01  1.24612486e+00  6.95912540e-03
  2.93977231e-01 -3.78723860e-01 -1.39356065e+00 -4.68049943e-01
 -7.04923123e-02  1.94767535e-01 -1.90500438e-01  1.19403146e-01
  5.26266694e-01 -7.85549700e-01 -3.61124486e-01 -6.60639584e-01
  7.58426428e-01 -4.11865860e-03 -9.07974765e-02 -7.92438760e-02
 -1.09962210e-01  2.85934985e-01 -3.52368653e-02 -6.84716582e-01
  3.47886086e-01  6.54507354e-02  7.70637989e-02 -4.79876250e-02
  4.76787716e-01 -8.05354834e-01 -1.09179839e-01 -1.61066592e-01
  1.45074993e-01 -3.89359415e-01 -1.74961984e-01 -8.23772967e-01
  1.34983540e-01 -2.11316198e-01  1.36589482e-01  3.15166414e-02
  7.82590210e-02  1.28037274e-01 -5.32282710e-01  4.28443961e-02]",-0.8208920394577282,,
154.0,Cc1ccc(S(=O)(=O)CC(=O)NC2CC2)cc1,"[ 0.2653618  -0.4840395   1.0868554   1.1167246  -0.01561069 -0.2174008
 -0.1759608  -0.04536636  0.17547143 -1.3399094   1.0116684  -0.6697573
 -0.5541999  -0.95038974  0.98370993  0.29941845  0.13749468 -1.1077595
 -0.00539336 -1.521893   -0.21257679 -0.28743252 -0.8402901  -0.44394082
 -0.15534487 -1.9904312   0.20933944 -1.321347    0.1888625   1.0612309
 -1.376097    0.745862   -0.33354834 -0.16407007  0.9075676  -0.813179
  1.5873646  -0.66907644 -1.7409737  -1.0150614   1.5009475  -0.6303623
  0.22908205 -0.8326503   1.1052163   0.6686186  -0.0455023   0.5019319
  0.07675821 -0.04365265  0.06026506  0.54054296  1.7246076   0.16031864
  0.98867536  0.35278314  0.12771815  0.54751146  0.45220703  0.5573267
 -0.20563185  0.06980705  0.46736515 -0.7530432  -0.14581102 -0.08659294
 -0.1469343   0.32533813  0.15104431 -0.7706847  -0.00886205 -0.00593741
 -0.27284542 -0.1920973   0.08883616  0.06519736 -0.29994154  0.16306506
  0.15980896 -0.2244629   1.3375173  -0.12259082 -0.05668812 -0.14683712
 -0.30162564 -0.3146817  -1.1806315  -0.14146045  0.03301382  0.02973764
 -0.12806755  0.05744089 -0.03328502  0.0860958  -1.5558698  -0.11644632
 -0.48244143  0.22139841  0.03228214  0.03593647  0.31101537  0.03882471
  0.08203998 -0.15327169  0.02759375  0.8188235  -0.18413024  0.82401574
  0.29395145  0.08087628  0.15463479  0.05752505 -0.11685435  0.27306554
  0.1815411   0.21937856  0.06464271  0.02039494  0.09359288 -0.05248956
 -0.7431561  -0.06077954  0.10922724  0.30574128  0.01577014 -0.15869388
  0.19158015  0.1357084 ]",-0.7814808769518923,,
270.0,O=C(CCS(=O)(=O)c1ccc(F)cc1)N1CCOCC1,"[-1.03542268e-01 -9.94047284e-01  1.59084469e-01  1.82986736e+00
 -1.01731256e-01  2.85503983e-01  5.68978369e-01  1.10097110e+00
  1.95681721e-01 -9.35374916e-01  4.53338355e-01 -6.13819599e-01
  1.04589808e+00 -1.38446963e+00 -1.15697384e-02 -1.72394395e+00
 -1.61593652e+00  4.54287708e-01 -3.55410814e-01 -3.66842687e-01
  1.19600952e+00 -2.69941747e-01 -8.80007863e-01 -7.59624839e-01
  3.87523711e-01 -1.14927900e+00  5.72553158e-01  3.30404371e-01
  8.32291782e-01 -1.14168906e+00 -3.75421107e-01  7.67730117e-01
 -1.63807571e+00 -4.80488539e-01  1.80310309e-01 -2.96213448e-01
  7.17534423e-01 -1.19869447e+00  1.05145311e+00 -9.41635728e-01
  2.19198346e+00 -3.48482579e-01 -3.04219574e-01 -1.28531349e+00
  3.12638879e-01  1.35124350e+00  1.17648268e+00  7.83840358e-01
 -1.84039509e+00 -3.37705493e-01  2.01316309e+00 -2.30363131e-01
  2.88510412e-01 -5.83054423e-01  4.46541041e-01  1.44654155e-01
  1.21435773e+00  6.21032953e-01  1.11383271e+00  3.51291627e-01
 -1.91939378e+00  1.18133247e-01 -1.09228790e-01 -1.16361332e+00
  2.18770690e-02 -8.14361647e-02 -3.30908969e-02  1.82020605e-01
 -4.36515599e-01 -6.53292984e-02 -1.93678625e-02  8.05869699e-04
 -2.29604602e-01  1.16266876e-01 -2.69645751e-02 -4.47166786e-02
 -6.37508988e-01 -7.15630278e-02  1.46539971e-01 -1.02907419e-04
  1.26171792e+00 -7.04094842e-02 -3.63801681e-02  2.81988233e-02
 -1.70711741e-01  6.61908090e-02 -6.21620357e-01 -6.13569021e-02
 -5.57996109e-02 -2.29677498e-01 -3.73524755e-01 -1.98716432e-01
 -1.29357055e-01 -4.29959781e-02 -1.36201811e+00 -8.91753659e-02
 -1.81679755e-01 -2.32486442e-01 -1.36658594e-01  4.20175493e-02
 -3.91592085e-03  7.99056143e-03  6.82999119e-02  5.30071557e-03
  1.03467889e-03  5.64480305e-01 -1.02315657e-01  3.60285968e-01
  9.55075175e-02  3.89084741e-02  4.13199365e-02 -3.57755348e-02
 -1.37039453e-01 -1.57321960e-01  9.99309421e-02 -3.36051881e-01
  1.47616193e-01 -1.59040429e-02 -5.16110420e-01 -1.49039403e-02
 -2.86415219e-01  6.14580140e-02  7.00224787e-02  2.58172333e-01
  1.25236437e-02  3.86617422e-01 -1.07466318e-01  4.64168712e-02]",-1.187116875752785,,
190.0,COC(=O)COc1cc(C)cc2oc(=O)c3c(c12)CCCC3,"[-0.04691056  0.09494017 -0.545225   -0.01274718 -0.36840516 -1.1164227
  0.4329543   1.9045726   0.779013   -1.1654016  -2.7555237   1.9129341
 -1.1679233  -1.2001059   0.4491964  -0.51700926 -0.05027521 -0.0667711
 -1.0562356  -0.79774755  1.0112575   1.511203    0.05509518  0.88376004
  0.45467833 -1.0882273   0.6221792  -1.2560977   0.34781557  0.79366434
  0.695827    2.1121073  -0.076758   -0.24547324  0.74971515  0.24137336
 -0.01374978 -0.13492265 -0.3457141   0.42687094  1.18916    -0.28691655
 -0.2983513   0.00566474 -1.2098566  -0.9279189   0.41694215  1.5473161
 -0.23209852 -0.6689265  -1.3119652   0.6692283  -0.87504315 -0.426319
 -0.4921733  -0.05956712  1.1562603  -0.26194853  2.0655718   0.10042343
 -0.42609167 -0.5180247   0.5973743  -0.63179797  1.4584826  -0.02642503
 -0.12043336  0.07685944  0.191013    0.11953443 -0.04380837 -0.21832336
  1.5574932  -0.1634838  -1.1376634  -0.08152218 -0.01331306  0.19031891
  0.32917184 -0.00454795  1.2041222  -0.01208168  0.18188465 -0.02866884
 -1.2407725   0.7760329   0.12047526 -0.04440855 -0.18752848  0.78336525
  0.13552222  0.49281666 -0.11953351 -0.04603971  0.0061734  -0.77297693
  0.04471696  0.6232985   1.3140392   0.86359787 -1.695067   -0.07962822
 -0.04777125 -0.00532788  0.08724199 -0.84193057  0.9501878   0.37465203
 -0.16792351 -0.26808047  0.09233356  0.00917795 -0.4680965   0.68966985
  0.02713113  1.3444035   0.01822236  1.7705672  -0.02079844 -0.44150293
  0.511694   -0.37585235  0.09445009 -0.89879    -0.11691602  1.7747418
  0.6854396   0.61581916]",-0.2471966809658997,,
,,"[-0.97979534 -1.0417879  -0.14108387  0.39195287  0.126739   -1.6288638
 -0.6149519  -1.0911798   0.56765157 -0.32045996 -1.0091     -0.42134178
 -0.3886338  -1.3494565   0.17445213 -0.14332312 -0.1965029   0.76357275
 -0.22866754 -1.3223641  -0.9850358   0.4799856  -0.01134731 -1.2754633
  0.26963586 -0.14454228 -0.13965136  0.38300702  0.7817475   0.43986878
  0.5881285   1.277242   -0.67639655  0.3804166   0.95546556  0.03948798
 -0.832253   -0.31258434 -1.4459531   1.470593    1.0865339   0.54647887
 -1.7204924  -0.4982697  -0.12913656 -0.6263429   0.61434263 -0.16769542
 -0.57523584  0.21248172 -0.20721774 -0.84306574  0.3268374  -0.784828
  0.32478267  0.5556371   1.9072304  -0.14905816 -0.2990327  -0.4819753
 -1.5934201  -1.0204859   2.3691902  -0.06708612 -0.50152934  0.18382105
  0.01187017  0.48496023 -0.10510232  0.41451618 -0.14418319  0.29604337
 -1.0301732  -0.31637716  0.01355487 -0.07921402  0.05026531 -0.2925861
  0.16037712 -0.53346527  1.1121694   0.16406725 -0.4089918  -0.26072073
 -0.22787395  0.361211    0.5208335   0.11110709 -0.2157081  -1.1198463
  0.56782013  0.04043455  0.24746549  0.11395898 -0.3573918   0.7555645
 -0.15478465  0.09783374  0.42520696  0.0327073   0.08918536 -0.10340135
 -0.04504136  0.15804926  0.04071703 -1.8175514   0.72666967  0.79504013
  0.31656313 -0.14121965  0.17068148  0.1151339   0.8487385   0.4252613
  0.03257478  0.23539132  0.22028208 -0.5407759   0.06513223 -0.7249914
  0.2202306   0.06602375  0.07226614  0.02016738  0.05978848 -0.46177042
 -1.5800154  -0.07484739]",,365.0,
,,"[ 1.05962560e-01 -6.91460371e-01 -6.93846226e-01 -3.62857640e-01
 -7.01380596e-02 -2.13354301e+00  1.77269965e-01  5.23938954e-01
  1.23198867e+00  1.35008633e-01 -1.54718578e+00  1.59437084e+00
 -2.48242453e-01 -1.36892664e+00  2.13777661e-01 -1.09669292e+00
 -3.26863348e-01  4.28385377e-01  5.44277608e-01 -9.04853702e-01
 -3.01472306e-01  4.14018899e-01 -3.96666050e-01  1.74442744e+00
 -1.68149054e-01 -1.18161488e+00 -3.69735867e-01 -6.79111362e-01
  5.86990118e-01  1.33786368e+00  1.97637871e-01  1.25061953e+00
  3.94053847e-01 -1.10862143e-01 -1.22347200e+00  2.19533706e+00
  1.90041929e-01 -1.01418614e-01  8.54447782e-01  6.96006775e-01
  1.53597832e+00 -1.78254783e-01  9.06022787e-02  6.68240249e-01
 -1.45064521e+00 -4.83169794e-01  1.16467476e+00  8.05276930e-01
  4.82682884e-02 -2.21796322e+00 -1.98861313e+00  2.75857449e-01
 -6.84983492e-01 -1.53630447e+00 -2.41025567e-01 -1.75208837e-01
  7.27466106e-01  1.79378784e+00  1.77531290e+00  4.47360188e-01
 -8.39055538e-01 -1.93046236e+00  8.30416799e-01  1.73140019e-01
  5.65768123e-01  2.66434282e-01 -1.39619038e-01 -7.29961812e-01
  1.21903613e-01 -5.88851869e-01  6.54129982e-02 -4.02272046e-02
  7.72851557e-02 -1.21630579e-01 -7.83690453e-01 -3.70719254e-01
 -1.91329360e-01 -6.28023893e-02  2.23180503e-01  4.09792840e-01
  1.55309439e+00  1.06371355e+00 -1.91155225e-01  3.66780162e-02
 -7.93853879e-01  1.16079882e-01 -1.22065854e+00  1.49244666e-02
  1.65287578e+00 -4.95224774e-01  6.82801247e-01  8.59664306e-02
  2.67858684e-01 -1.29018035e-02  6.88352466e-01  3.05441380e-01
  2.01224148e-01  2.99922228e-01  5.02403975e-01 -1.31195903e-01
 -1.04498267e+00  1.72733143e-03 -9.67971161e-02 -6.96966350e-02
  5.77128679e-02 -7.09085703e-01  1.52089155e+00 -8.07469726e-01
 -6.11971498e-01 -1.24340519e-01 -2.75196970e-01 -5.87611496e-02
 -1.67912984e+00  1.28336608e-01 -3.81193757e-02  2.28932738e+00
  4.53349650e-02  2.01238960e-01 -5.44551969e-01 -3.61844569e-01
 -3.77057552e-01  1.57653734e-01 -2.20113695e-02 -3.59104007e-01
 -1.28844157e-01  3.64872664e-01 -5.09763718e-01  6.65918812e-02]",,469.0,
89.0,NS(=O)(=O)c1ccc(CCNC(=O)N2CCOCC2)cc1,"[ 1.4665260e+00 -2.2972967e-02  2.2876482e+00 -1.2604561e+00
 -1.0275841e-04  2.8886536e-01  5.3376085e-01  1.1692091e+00
  4.5653155e-01 -5.0591022e-01  4.6596315e-02  1.4950861e-01
  1.4142942e+00 -6.1155999e-01 -9.5320940e-01  7.6244855e-01
 -9.7828233e-01  4.9815816e-01 -2.9352784e-02 -4.1575676e-01
 -1.0885711e+00 -8.5630953e-02 -1.2209522e+00  3.0110577e-01
  1.5471104e-01 -3.5340336e-01  1.6691897e+00 -1.3338774e-01
  8.7262183e-01 -1.3721577e+00  1.5600328e+00  1.0595691e+00
 -2.0311229e+00  6.0731071e-01  4.1731125e-01 -1.2286206e+00
  7.1810693e-01 -7.6101184e-02 -2.8411716e-02  1.7088838e+00
  1.3246624e+00 -1.0619259e+00 -3.9760756e-01 -9.6674854e-01
  9.2697799e-01  2.0937195e+00  5.9175247e-01  1.2761912e+00
  3.8514873e-01  4.3016961e-01  3.3280575e-01  1.2220715e+00
  2.1888638e-01  1.5171165e+00 -4.8940325e-01  6.2249923e-01
 -1.2062297e+00 -5.7219100e-01  3.7748036e-01 -4.1998455e-01
 -2.2569160e+00  1.7733974e+00  4.5319021e-02 -6.2986389e-02
  5.9416741e-03 -3.5323799e-02  2.1074943e-02  8.1719413e-02
 -2.6609445e-01  1.2634487e-01 -2.7334981e-02 -2.0791411e-02
  7.9341017e-02  5.8035642e-02 -4.8725080e-01  6.7411102e-02
 -3.4333132e-02  9.0803504e-02 -3.0099338e-01  1.2621459e-01
  1.1957071e+00  9.7090313e-03  2.2222437e-02  2.3467541e-03
  6.3837133e-02  1.5579492e-01 -4.4082761e-01  1.0309037e-02
 -8.3187856e-02  3.3784246e-01  1.5310052e-01 -2.0343767e-01
 -5.5111930e-02  7.3237613e-02 -2.8616047e-01  6.5313563e-02
  6.3564524e-02 -1.2921223e-01 -1.7860936e-01 -1.2095454e-01
 -4.3519191e-02  9.6733719e-03  4.2711198e-04  2.5176287e-02
  1.5679449e-03  1.0754257e+00 -2.7441945e-02 -1.0331292e-01
  5.5601180e-02  9.2741027e-02  1.3749495e-02 -7.1148068e-02
 -5.6383938e-02  1.4826873e-01 -9.9097416e-02  1.2536822e-01
 -2.4549858e-01  3.8836263e-02  2.9317963e-01 -7.3356539e-02
 -7.6900345e-01 -2.6562087e-02  5.8922090e-02  1.6221569e-01
  1.3491694e-02 -9.1580637e-03 -9.8693216e-01 -8.8436030e-02]",-2.142280907606588,,
11.0,CC(=O)NC(C(=O)NCc1ccccc1)c1ccco1,"[-8.15148413e-01  4.48902190e-01  5.70298433e-01 -9.49781656e-01
 -3.77560630e-02 -1.29996264e+00  1.09537721e+00 -7.09368050e-01
  1.09920406e+00 -1.03766727e+00 -6.47617757e-01  1.87141061e-01
  1.04172850e+00 -6.34241700e-01 -1.59392297e-01 -1.63351130e+00
  1.49903691e+00 -5.54839551e-01 -2.14016497e-01 -6.67086482e-01
 -1.79529023e+00 -5.53800106e-01 -7.28978038e-01  1.58453584e-02
 -2.49453709e-01  7.97554791e-01 -1.63173214e-01 -7.29168534e-01
 -1.02830005e+00 -6.48530841e-01 -1.99104738e+00  1.13027453e+00
  9.12725925e-04  1.09539270e-01 -1.00841373e-01 -5.12548268e-01
  7.51127005e-02  2.08683550e-01 -9.64767992e-01 -1.08118951e-02
  4.31644261e-01  1.99045157e+00  5.50908744e-01  1.90385866e+00
 -5.18054783e-01 -1.05822265e+00 -4.22930419e-01 -8.05023313e-01
  5.40083289e-01 -1.10777903e+00 -2.46664882e-02  8.40636432e-01
  6.71775281e-01 -1.42704219e-01  1.16946328e+00  4.82884824e-01
 -1.31189752e+00  5.59183776e-01 -1.74234003e-01  8.73350620e-01
 -2.21081138e-01 -3.30218345e-01 -1.43436551e+00  7.42679715e-01
  5.20451367e-01 -5.85738756e-02  1.25689656e-02 -2.90283978e-01
  5.61498553e-02 -8.26638788e-02 -5.72637245e-02 -3.24126035e-02
 -2.26922512e-01 -9.49023291e-02  2.86031961e-02 -7.94707388e-02
 -2.63962522e-02  1.75443366e-02  9.77937728e-02  1.39222592e-02
  1.35874939e+00 -4.17595804e-02 -1.51927650e-01 -8.91776755e-02
  7.13898316e-02 -1.00727856e-01  1.12992764e-01  5.70483282e-02
 -2.16925368e-02  5.36287129e-02 -3.60591054e-01 -6.95534423e-02
  3.64945680e-02  6.01162277e-02  6.66604936e-02 -8.05699378e-02
  9.59305465e-02 -1.63823552e-02 -1.04449943e-01  5.10608852e-02
  5.03332391e-02  3.20755579e-02 -1.78254396e-03  9.97017324e-02
 -8.83883089e-02 -1.73465163e-03  1.89484224e-01 -4.84176949e-02
  9.02746692e-02  5.00786118e-02  1.09572411e-01  4.10594791e-02
  2.65382946e-01 -1.25058293e-02  2.22351551e-02  1.39423639e-01
  1.34181380e-01  1.53821543e-01 -7.74158463e-02  2.47458428e-01
 -5.49770743e-02 -6.63661957e-02  8.85492712e-02  1.52209550e-02
  3.11186090e-02 -1.09801747e-01  7.27257431e-02 -1.01402819e-01]",-1.227371403139144,,
